"","date","count_rodent","num_inspections","rodent_rate","tmin","tmax","temp","month","summer","hot_day","extreme_heat","year","heat_wave_start"
"1261",2011-09-16,0,12,0,10,18.3,14.3,9,0,0,0,2011,0
"1262",2011-09-19,1,27,0.037037037037037,10.6,18.3,14.6,9,0,0,0,2011,0
"1263",2011-09-20,1,30,0.0333333333333333,12.8,19.4,16.3,9,0,0,0,2011,0
"1264",2011-09-21,1,27,0.037037037037037,15,23.9,19.1,9,0,0,0,2011,0
"1265",2011-09-22,3,37,0.0810810810810811,18.3,22.8,20.3,9,0,0,0,2011,0
"1266",2011-09-23,1,35,0.0285714285714286,18.3,22.8,19.9,9,0,0,0,2011,0
"1267",2011-09-24,0,1,0,18.3,26.7,22.5,9,0,0,0,2011,0
"1268",2011-09-26,2,28,0.0714285714285714,18.9,24.4,21.9,9,0,0,0,2011,0
"1269",2011-09-27,0,15,0,17.8,22.8,19.8,9,0,0,0,2011,0
"1270",2011-09-28,1,16,0.0625,17.2,21.1,19,9,0,0,0,2011,0
"1271",2011-09-29,0,11,0,16.7,22.2,18.9,9,0,0,0,2011,0
"1272",2011-09-30,0,37,0,14.4,25,19.3,9,0,0,0,2011,0
"1273",2011-10-03,4,36,0.111111111111111,13.3,20,16.4,10,0,0,0,2011,0
"1274",2011-10-04,2,28,0.0714285714285714,13.3,20,15.8,10,0,0,0,2011,0
"1275",2011-10-05,2,32,0.0625,10.6,20.6,16,10,0,0,0,2011,0
"1276",2011-10-06,2,31,0.0645161290322581,8.9,18.9,13,10,0,0,0,2011,0
"1277",2011-10-07,2,39,0.0512820512820513,7.8,16.7,12.3,10,0,0,0,2011,0
"1278",2011-10-10,0,2,0,17.8,29.4,23.7,10,0,0,0,2011,0
"1279",2011-10-11,3,30,0.1,14.4,18.9,16.5,10,0,0,0,2011,0
"1280",2011-10-12,2,50,0.04,13.9,16.7,15.3,10,0,0,0,2011,0
"1281",2011-10-13,2,39,0.0512820512820513,15,17.2,15.8,10,0,0,0,2011,0
"1282",2011-10-14,6,39,0.153846153846154,15,19.4,16.9,10,0,0,0,2011,0
"1283",2011-10-17,2,38,0.0526315789473684,13.3,18.9,16.5,10,0,0,0,2011,0
"1284",2011-10-18,3,64,0.046875,12.8,20,15.5,10,0,0,0,2011,0
"1285",2011-10-19,2,50,0.04,12.2,15,13.6,10,0,0,0,2011,0
"1286",2011-10-20,1,43,0.0232558139534884,12.2,20.6,15,10,0,0,0,2011,0
"1287",2011-10-21,5,31,0.161290322580645,11.7,17.8,14.7,10,0,0,0,2011,0
"1288",2011-10-22,0,8,0,10,17.2,13.5,10,0,0,0,2011,0
"1289",2011-10-24,5,49,0.102040816326531,6.1,17.2,12.1,10,0,0,0,2011,0
"1290",2011-10-25,3,38,0.0789473684210526,10,16.7,13.4,10,0,0,0,2011,0
"1291",2011-10-26,6,41,0.146341463414634,8.9,10,9.6,10,0,0,0,2011,0
"1292",2011-10-27,1,58,0.0172413793103448,1.1,9.4,6.5,10,0,0,0,2011,0
"1293",2011-10-28,3,47,0.0638297872340425,1.7,9.4,5.1,10,0,0,0,2011,0
"1294",2011-10-31,3,45,0.0666666666666667,3.3,11.1,7.3,10,0,0,0,2011,0
"1295",2011-11-01,5,31,0.161290322580645,4.4,12.2,8.1,11,0,0,0,2011,0
"1296",2011-11-02,3,54,0.0555555555555556,3.9,12.2,7.8,11,0,0,0,2011,0
"1297",2011-11-03,1,29,0.0344827586206897,5.6,17.2,11.3,11,0,0,0,2011,0
"1298",2011-11-04,1,42,0.0238095238095238,3.3,11.7,9.3,11,0,0,0,2011,0
"1299",2011-11-07,3,59,0.0508474576271186,5.6,18.3,11.7,11,0,0,0,2011,0
"1300",2011-11-08,8,38,0.210526315789474,10.6,20.6,14.9,11,0,0,0,2011,0
"1301",2011-11-09,3,44,0.0681818181818182,8.3,19.4,13.1,11,0,0,0,2011,0
"1302",2011-11-10,2,42,0.0476190476190476,11.1,15.6,13.2,11,0,0,0,2011,0
"1303",2011-11-11,0,1,0,5,14.4,8.7,11,0,0,0,2011,0
"1304",2011-11-14,3,46,0.0652173913043478,12.2,20,15.2,11,0,0,0,2011,0
"1305",2011-11-15,1,41,0.024390243902439,13.3,19.4,16.5,11,0,0,0,2011,0
"1306",2011-11-16,4,36,0.111111111111111,10.6,15,12.9,11,0,0,0,2011,0
"1307",2011-11-17,0,43,0,3.9,13.3,8.6,11,0,0,0,2011,0
"1308",2011-11-18,2,25,0.08,2.2,7.2,4.4,11,0,0,0,2011,0
"1309",2011-11-21,3,53,0.0566037735849057,2.2,15,8,11,0,0,0,2011,0
"1310",2011-11-22,1,43,0.0232558139534884,1.1,7.8,5,11,0,0,0,2011,0
"1311",2011-11-23,1,29,0.0344827586206897,1.1,8.9,5.2,11,0,0,0,2011,0
"1312",2011-11-25,1,45,0.0222222222222222,2.2,16.1,9.4,11,0,0,0,2011,0
"1313",2011-11-28,3,47,0.0638297872340425,11.7,19.4,15.3,11,0,0,0,2011,0
"1314",2011-11-29,2,45,0.0444444444444444,11.1,18.9,13.4,11,0,0,0,2011,0
"1315",2011-11-30,1,42,0.0238095238095238,6.7,17.8,12,11,0,0,0,2011,0
"1316",2011-12-01,1,51,0.0196078431372549,3.3,9.4,6.4,12,0,0,0,2011,0
"1317",2011-12-02,3,32,0.09375,1.7,10,5.8,12,0,0,0,2011,0
"1318",2011-12-05,2,40,0.05,6.7,17.2,11.2,12,0,0,0,2011,0
"1319",2011-12-06,2,36,0.0555555555555556,9.4,16.1,13.8,12,0,0,0,2011,0
"1320",2011-12-07,0,18,0,7.2,15,9.8,12,0,0,0,2011,0
"1321",2011-12-08,2,63,0.0317460317460317,2.8,7.8,4.8,12,0,0,0,2011,0
"1322",2011-12-09,4,40,0.1,1.7,11.1,5.9,12,0,0,0,2011,0
"1323",2011-12-12,3,37,0.0810810810810811,-0.6,9.4,3.6,12,0,0,0,2011,0
"1324",2011-12-13,2,41,0.048780487804878,-1.7,8.3,3.2,12,0,0,0,2011,0
"1325",2011-12-14,4,25,0.16,2.8,6.1,4.2,12,0,0,0,2011,0
"1326",2011-12-15,1,38,0.0263157894736842,3.3,12.2,8.5,12,0,0,0,2011,0
"1327",2011-12-16,2,38,0.0526315789473684,5,12.2,8.9,12,0,0,0,2011,0
"1328",2011-12-19,1,29,0.0344827586206897,-7.8,7.2,0.8,12,0,0,0,2011,0
"1329",2011-12-20,2,33,0.0606060606060606,0,7.2,3.8,12,0,0,0,2011,0
"1330",2011-12-21,2,12,0.166666666666667,0,14.4,8.2,12,0,0,0,2011,0
"1331",2011-12-22,2,45,0.0444444444444444,7.2,13.9,11.2,12,0,0,0,2011,0
"1332",2011-12-23,2,35,0.0571428571428571,-0.6,8.3,4.6,12,0,0,0,2011,0
"1333",2011-12-27,1,41,0.024390243902439,-1.7,13.3,5.1,12,0,0,0,2011,0
"1334",2011-12-28,2,29,0.0689655172413793,-2.2,13.9,6.6,12,0,0,0,2011,0
"1335",2011-12-29,1,31,0.032258064516129,-5,0.6,-2,12,0,0,0,2011,0
"1336",2011-12-30,0,53,0,-2.8,6.7,1.7,12,0,0,0,2011,0
"1337",2012-01-03,3,44,0.0681818181818182,-10,1.7,-3.2,1,0,0,0,2012,0
"1338",2012-01-04,3,36,0.0833333333333333,-12.2,-2.2,-7,1,0,0,0,2012,0
"1339",2012-01-05,1,39,0.0256410256410256,-3.9,3.9,-0.7,1,0,0,0,2012,0
"1340",2012-01-06,2,34,0.0588235294117647,-2.2,8.9,1.7,1,0,0,0,2012,0
"1341",2012-01-09,2,45,0.0444444444444444,-3.9,4.4,0,1,0,0,0,2012,0
"1342",2012-01-10,5,53,0.0943396226415094,-1.1,8.3,3.4,1,0,0,0,2012,0
"1343",2012-01-11,3,43,0.0697674418604651,-1.1,3.3,1.7,1,0,0,0,2012,0
"1344",2012-01-12,5,41,0.121951219512195,0.6,5.6,4,1,0,0,0,2012,0
"1345",2012-01-13,6,54,0.111111111111111,-0.6,12.2,3.5,1,0,0,0,2012,0
"1346",2012-01-16,0,2,0,-12.2,1.1,-6.1,1,0,0,0,2012,0
"1347",2012-01-17,5,49,0.102040816326531,0.6,8.9,3.9,1,0,0,0,2012,0
"1348",2012-01-18,0,39,0,-6.1,11.1,2.9,1,0,0,0,2012,0
"1349",2012-01-19,5,36,0.138888888888889,-8.3,0.6,-4.3,1,0,0,0,2012,0
"1350",2012-01-20,5,40,0.125,-5.6,0,-1.8,1,0,0,0,2012,0
"1351",2012-01-23,3,30,0.1,-2.2,8.3,2.6,1,0,0,0,2012,0
"1352",2012-01-24,1,31,0.032258064516129,5.6,13.3,10.2,1,0,0,0,2012,0
"1353",2012-01-25,2,35,0.0571428571428571,2.2,6.1,3.9,1,0,0,0,2012,0
"1354",2012-01-26,4,40,0.1,-0.6,5,1.8,1,0,0,0,2012,0
"1355",2012-01-27,2,40,0.05,2.8,7.8,5.7,1,0,0,0,2012,0
"1356",2012-01-30,2,43,0.0465116279069767,-0.6,4.4,1.9,1,0,0,0,2012,0
"1357",2012-01-31,1,49,0.0204081632653061,-1.1,8.3,2.4,1,0,0,0,2012,0
"1358",2012-02-01,0,47,0,1.7,15,7.4,2,0,0,0,2012,0
"1359",2012-02-02,5,31,0.161290322580645,-0.6,7.2,3.4,2,0,0,0,2012,0
"1360",2012-02-03,2,49,0.0408163265306122,-3.9,3.9,0.3,2,0,0,0,2012,0
"1361",2012-02-06,3,53,0.0566037735849057,-2.2,10,3.8,2,0,0,0,2012,0
"1362",2012-02-07,0,44,0,-1.1,7.8,4.3,2,0,0,0,2012,0
"1363",2012-02-08,4,43,0.0930232558139535,-5.6,3.3,-1,2,0,0,0,2012,0
"1364",2012-02-09,3,45,0.0666666666666667,-1.1,8.3,3.8,2,0,0,0,2012,0
"1365",2012-02-10,4,35,0.114285714285714,-1.1,10,5.1,2,0,0,0,2012,0
"1366",2012-02-13,2,39,0.0512820512820513,-8.3,5,-1,2,0,0,0,2012,0
"1367",2012-02-14,4,45,0.0888888888888889,-2.2,6.7,2.2,2,0,0,0,2012,0
"1368",2012-02-15,5,46,0.108695652173913,1.1,6.1,4,2,0,0,0,2012,0
"1369",2012-02-16,4,42,0.0952380952380952,1.7,7.2,4.3,2,0,0,0,2012,0
"1370",2012-02-17,1,29,0.0344827586206897,3.3,11.7,6.6,2,0,0,0,2012,0
"1371",2012-02-21,3,37,0.0810810810810811,-2.2,6.7,1.8,2,0,0,0,2012,0
"1372",2012-02-22,2,35,0.0571428571428571,2.2,13.9,7.9,2,0,0,0,2012,0
"1373",2012-02-23,6,45,0.133333333333333,5,12.8,8.3,2,0,0,0,2012,0
"1374",2012-02-24,1,23,0.0434782608695652,2.2,5.6,3.9,2,0,0,0,2012,0
"1375",2012-02-27,6,42,0.142857142857143,-3.3,11.1,4,2,0,0,0,2012,0
"1376",2012-02-28,2,55,0.0363636363636364,1.1,8.9,5.4,2,0,0,0,2012,0
"1377",2012-02-29,2,49,0.0408163265306122,-0.6,2.2,1,2,0,0,0,2012,0
"1378",2012-03-01,7,55,0.127272727272727,-3.9,2.8,1.6,3,0,0,0,2012,0
"1379",2012-03-02,4,39,0.102564102564103,-5,1.7,-2.4,3,0,0,0,2012,0
"1380",2012-03-05,6,44,0.136363636363636,-3.9,3.3,0.2,3,0,0,0,2012,0
"1381",2012-03-06,6,42,0.142857142857143,-6.7,3.9,-1.5,3,0,0,0,2012,0
"1382",2012-03-07,2,34,0.0588235294117647,0,16.7,8.1,3,0,0,0,2012,0
"1383",2012-03-08,4,24,0.166666666666667,10,20,14.6,3,0,0,0,2012,0
"1384",2012-03-09,4,53,0.0754716981132075,1.7,16.1,7,3,0,0,0,2012,0
"1385",2012-03-12,3,50,0.06,5.6,21.7,12,3,0,0,0,2012,0
"1386",2012-03-13,4,52,0.0769230769230769,9.4,21.7,14.2,3,0,0,0,2012,0
"1387",2012-03-14,3,32,0.09375,4.4,13.9,7,3,0,0,0,2012,0
"1388",2012-03-15,5,30,0.166666666666667,2.8,5.6,3.7,3,0,0,0,2012,0
"1389",2012-03-16,0,14,0,2.8,7.8,4.9,3,0,0,0,2012,0
"1390",2012-03-17,0,1,0,4.4,9.4,7.2,3,0,0,0,2012,0
"1391",2012-03-19,3,45,0.0666666666666667,7.2,23.3,13.1,3,0,0,0,2012,0
"1392",2012-03-20,5,54,0.0925925925925926,6.7,19.4,12.3,3,0,0,0,2012,0
"1393",2012-03-21,5,53,0.0943396226415094,13.3,25.6,19.1,3,0,0,0,2012,0
"1394",2012-03-22,2,35,0.0571428571428571,13.3,28.3,20.7,3,0,0,0,2012,0
"1395",2012-03-23,6,39,0.153846153846154,14.4,24.4,19.5,3,0,0,0,2012,0
"1396",2012-03-26,5,46,0.108695652173913,0,10,5.4,3,0,0,0,2012,0
"1397",2012-03-27,3,47,0.0638297872340425,-2.8,9.4,2.8,3,0,0,0,2012,0
"1398",2012-03-28,5,44,0.113636363636364,3.9,10,7,3,0,0,0,2012,0
"1399",2012-03-29,4,38,0.105263157894737,4.4,7.8,6.3,3,0,0,0,2012,0
"1400",2012-03-30,3,30,0.1,2.2,10.6,5.9,3,0,0,0,2012,0
"1401",2012-04-01,0,1,0,1.1,10.6,5.6,4,0,0,0,2012,0
"1402",2012-04-02,0,50,0,3.9,11.7,6.2,4,0,0,0,2012,0
"1403",2012-04-03,2,43,0.0465116279069767,2.2,15,8.4,4,0,0,0,2012,0
"1404",2012-04-04,4,34,0.117647058823529,6.1,17.8,11.7,4,0,0,0,2012,0
"1405",2012-04-05,4,35,0.114285714285714,4.4,11.1,7.2,4,0,0,0,2012,0
"1406",2012-04-06,4,75,0.0533333333333333,2.8,11.7,7.2,4,0,0,0,2012,0
"1407",2012-04-07,0,1,0,3.3,11.1,6.3,4,0,0,0,2012,0
"1408",2012-04-09,6,35,0.171428571428571,6.1,14.4,10.4,4,0,0,0,2012,0
"1409",2012-04-10,3,50,0.06,6.1,17.2,12,4,0,0,0,2012,0
"1410",2012-04-11,4,33,0.121212121212121,6.7,12.2,9.4,4,0,0,0,2012,0
"1411",2012-04-12,5,62,0.0806451612903226,6.1,13.3,8.2,4,0,0,0,2012,0
"1412",2012-04-13,7,64,0.109375,5,18.3,11.6,4,0,0,0,2012,0
"1413",2012-04-17,4,41,0.0975609756097561,13.9,28.9,22,4,0,0,0,2012,0
"1414",2012-04-18,4,33,0.121212121212121,9.4,16.7,11.9,4,0,0,0,2012,0
"1415",2012-04-19,5,49,0.102040816326531,8.3,18.9,12.6,4,0,0,0,2012,0
"1416",2012-04-20,5,54,0.0925925925925926,9.4,25,16,4,0,0,0,2012,0
"1417",2012-04-21,0,1,0,12.2,25.6,17.6,4,0,0,0,2012,0
"1418",2012-04-22,0,1,0,6.7,16.7,11,4,0,0,0,2012,0
"1419",2012-04-23,1,25,0.04,6.7,17.2,12.9,4,0,0,0,2012,0
"1420",2012-04-24,1,39,0.0256410256410256,7.8,14.4,10.6,4,0,0,0,2012,0
"1421",2012-04-25,4,47,0.0851063829787234,6.1,16.7,11.3,4,0,0,0,2012,0
"1422",2012-04-26,11,59,0.186440677966102,6.1,17.2,10.6,4,0,0,0,2012,0
"1423",2012-04-27,4,57,0.0701754385964912,4.4,13.9,11,4,0,0,0,2012,0
"1424",2012-04-28,0,1,0,2.8,15.6,8.4,4,0,0,0,2012,0
"1425",2012-04-29,0,1,0,3.9,15,10.2,4,0,0,0,2012,0
"1426",2012-04-30,1,38,0.0263157894736842,5,12.2,9.2,4,0,0,0,2012,0
"1427",2012-05-01,2,37,0.0540540540540541,7.2,10,8.3,5,0,0,0,2012,0
"1428",2012-05-02,4,37,0.108108108108108,7.2,11.1,8.5,5,0,0,0,2012,0
"1429",2012-05-03,3,44,0.0681818181818182,7.8,10,9,5,0,0,0,2012,0
"1430",2012-05-04,4,58,0.0689655172413793,9.4,13.3,10.9,5,0,0,0,2012,0
"1431",2012-05-05,1,4,0.25,7.8,14.4,10.7,5,0,0,0,2012,0
"1432",2012-05-07,2,68,0.0294117647058824,8.9,15,12.4,5,0,0,0,2012,0
"1433",2012-05-08,2,52,0.0384615384615385,10,14.4,12.4,5,0,0,0,2012,0
"1434",2012-05-09,4,57,0.0701754385964912,13.3,17.2,15.2,5,0,0,0,2012,0
"1435",2012-05-10,7,63,0.111111111111111,10,19.4,14.4,5,0,0,0,2012,0
"1436",2012-05-11,3,47,0.0638297872340425,8.3,17.8,12.7,5,0,0,0,2012,0
"1437",2012-05-12,0,3,0,10,26.7,18.3,5,0,0,0,2012,0
"1438",2012-05-13,1,1,1,15,26.7,19.3,5,0,0,0,2012,0
"1439",2012-05-14,3,46,0.0652173913043478,11.7,17.8,13.4,5,0,0,0,2012,0
"1440",2012-05-15,1,51,0.0196078431372549,13.3,22.8,17.2,5,0,0,0,2012,0
"1441",2012-05-16,5,41,0.121951219512195,15.6,22.8,18.1,5,0,0,0,2012,0
"1442",2012-05-17,5,60,0.0833333333333333,12.2,21.1,16.6,5,0,0,0,2012,0
"1443",2012-05-18,3,45,0.0666666666666667,9.4,18.3,14.3,5,0,0,0,2012,0
"1444",2012-05-19,0,2,0,10.6,18.9,15.1,5,0,0,0,2012,0
"1445",2012-05-21,4,53,0.0754716981132075,12.2,15,14,5,0,0,0,2012,0
"1446",2012-05-22,5,50,0.1,13.3,17.2,15.2,5,0,0,0,2012,0
"1447",2012-05-23,1,37,0.027027027027027,15,21.7,17.8,5,0,0,0,2012,0
"1448",2012-05-24,4,59,0.0677966101694915,15.6,21.7,17.9,5,0,0,0,2012,0
"1449",2012-05-25,1,34,0.0294117647058824,14.4,23.3,17.8,5,0,0,0,2012,0
"1450",2012-05-29,3,58,0.0517241379310345,15,19.4,16.9,5,0,0,0,2012,0
"1451",2012-05-30,0,35,0,16.1,23.9,20.9,5,0,0,0,2012,0
"1452",2012-05-31,2,55,0.0363636363636364,17.2,28.3,22.2,5,0,0,0,2012,0
"1453",2012-06-01,2,30,0.0666666666666667,14.4,18.3,16.6,6,1,0,0,2012,0
"1454",2012-06-04,3,33,0.0909090909090909,10,11.7,10.7,6,1,0,0,2012,0
"1455",2012-06-05,3,54,0.0555555555555556,10,13.3,11.2,6,1,0,0,2012,0
"1456",2012-06-06,0,20,0,11.1,16.1,13.5,6,1,0,0,2012,0
"1457",2012-06-07,2,36,0.0555555555555556,12.2,18.3,14.5,6,1,0,0,2012,0
"1458",2012-06-08,1,34,0.0294117647058824,12.2,26.1,17.5,6,1,0,0,2012,0
"1459",2012-06-11,5,42,0.119047619047619,13.9,23.3,17.8,6,1,0,0,2012,0
"1460",2012-06-12,2,46,0.0434782608695652,15.6,23.3,19.2,6,1,0,0,2012,0
"1461",2012-06-13,1,31,0.032258064516129,16.7,18.3,17.4,6,1,0,0,2012,0
"1462",2012-06-14,4,36,0.111111111111111,16.1,20,17.8,6,1,0,0,2012,0
"1463",2012-06-15,2,38,0.0526315789473684,13.9,20.6,17.9,6,1,0,0,2012,0
"1464",2012-06-18,2,32,0.0625,12.8,17.8,15.5,6,1,0,0,2012,0
"1465",2012-06-19,3,31,0.0967741935483871,13.3,24.4,19,6,1,0,0,2012,0
"1466",2012-06-20,4,49,0.0816326530612245,18.9,36.1,27.8,6,1,1,1,2012,1
"1467",2012-06-21,2,28,0.0714285714285714,26.7,35.6,31.1,6,1,1,1,2012,0
"1468",2012-06-22,2,39,0.0512820512820513,23.3,35,29.4,6,1,1,1,2012,0
"1469",2012-06-24,0,1,0,17.8,28.9,23.4,6,1,0,0,2012,0
"1470",2012-06-25,5,41,0.121951219512195,16.1,22.8,20.5,6,1,0,0,2012,0
"1471",2012-06-26,2,29,0.0689655172413793,16.1,22.8,18.7,6,1,0,0,2012,0
"1472",2012-06-27,5,22,0.227272727272727,16.1,25,20.2,6,1,0,0,2012,0
"1473",2012-06-28,3,18,0.166666666666667,18.3,28.3,22.3,6,1,0,0,2012,0
"1474",2012-06-29,1,24,0.0416666666666667,18.9,31.7,23.8,6,1,1,1,2012,1
"1475",2012-07-02,0,23,0,20.6,28.9,24.5,7,1,0,0,2012,0
"1476",2012-07-03,0,14,0,20,30,23.9,7,1,1,0,2012,0
"1477",2012-07-05,1,25,0.04,21.1,28.3,24.4,7,1,0,0,2012,0
"1478",2012-07-06,0,26,0,20,26.7,23.7,7,1,0,0,2012,0
"1479",2012-07-09,2,28,0.0714285714285714,19.4,28.9,24.2,7,1,0,0,2012,0
"1480",2012-07-10,0,27,0,18.3,28.3,22.7,7,1,0,0,2012,0
"1481",2012-07-11,3,28,0.107142857142857,18.9,26.7,23.4,7,1,0,0,2012,0
"1482",2012-07-12,0,17,0,18.9,30,24.6,7,1,1,1,2012,1
"1483",2012-07-13,3,26,0.115384615384615,20.6,32.2,25.7,7,1,1,1,2012,0
"1484",2012-07-14,0,2,0,22.2,32.8,27.4,7,1,1,1,2012,0
"1485",2012-07-16,3,35,0.0857142857142857,22.2,31.1,25.5,7,1,1,1,2012,0
"1486",2012-07-17,1,15,0.0666666666666667,24.4,36.1,29.8,7,1,1,1,2012,0
"1487",2012-07-18,1,35,0.0285714285714286,21.1,31.7,26.6,7,1,1,1,2012,0
"1488",2012-07-19,2,43,0.0465116279069767,18.9,23.3,21.8,7,1,0,0,2012,0
"1489",2012-07-20,3,33,0.0909090909090909,17.8,21.7,19.9,7,1,0,0,2012,0
"1490",2012-07-23,4,29,0.137931034482759,18.9,30,23.5,7,1,1,0,2012,0
"1491",2012-07-24,1,35,0.0285714285714286,20,32.8,24.1,7,1,1,0,2012,0
"1492",2012-07-25,4,41,0.0975609756097561,18.3,28.3,22.7,7,1,0,0,2012,0
"1493",2012-07-26,2,49,0.0408163265306122,18.9,28.9,23.6,7,1,0,0,2012,0
"1494",2012-07-27,2,48,0.0416666666666667,17.8,25,20.8,7,1,0,0,2012,0
"1495",2012-07-30,3,35,0.0857142857142857,17.2,27.2,21.3,7,1,0,0,2012,0
"1496",2012-07-31,1,45,0.0222222222222222,17.2,22.8,19.7,7,1,0,0,2012,0
"1497",2012-08-01,3,42,0.0714285714285714,20,25.6,22,8,1,0,0,2012,0
"1498",2012-08-02,1,49,0.0204081632653061,20,30,24.2,8,1,1,0,2012,0
"1499",2012-08-03,0,31,0,22.2,33.3,27.8,8,1,1,0,2012,0
"1500",2012-08-06,3,42,0.0714285714285714,21.7,29.4,26,8,1,0,0,2012,0
"1501",2012-08-07,4,42,0.0952380952380952,19.4,25,22.5,8,1,0,0,2012,0
"1502",2012-08-08,4,90,0.0444444444444444,18.9,28.3,23.8,8,1,0,0,2012,0
"1503",2012-08-09,1,44,0.0227272727272727,20.6,28.3,24.5,8,1,0,0,2012,0
"1504",2012-08-10,2,49,0.0408163265306122,20.6,28.9,23.6,8,1,0,0,2012,0
"1505",2012-08-13,4,46,0.0869565217391304,21.7,30,25.7,8,1,1,0,2012,0
"1506",2012-08-14,2,28,0.0714285714285714,21.1,28.3,24.9,8,1,0,0,2012,0
"1507",2012-08-15,2,38,0.0526315789473684,18.9,28.9,23.8,8,1,0,0,2012,0
"1508",2012-08-16,1,47,0.0212765957446809,19.4,29.4,23.8,8,1,0,0,2012,0
"1509",2012-08-17,1,33,0.0303030303030303,18.9,30,25.3,8,1,1,0,2012,0
"1510",2012-08-20,2,45,0.0444444444444444,16.7,23.9,20.3,8,1,0,0,2012,0
"1511",2012-08-21,3,34,0.0882352941176471,18.9,28.3,23.2,8,1,0,0,2012,0
"1512",2012-08-22,5,31,0.161290322580645,18.9,25.6,22.2,8,1,0,0,2012,0
"1513",2012-08-23,2,36,0.0555555555555556,18.9,30.6,24.6,8,1,1,0,2012,0
"1514",2012-08-24,1,44,0.0227272727272727,20,25.6,22.6,8,1,0,0,2012,0
"1515",2012-08-25,0,1,0,18.9,25,21.4,8,1,0,0,2012,0
"1516",2012-08-26,0,1,0,17.8,24.4,20.9,8,1,0,0,2012,0
"1517",2012-08-27,3,55,0.0545454545454545,16.7,29.4,22.8,8,1,0,0,2012,0
"1518",2012-08-28,5,44,0.113636363636364,20,30,24.6,8,1,1,0,2012,0
"1519",2012-08-29,2,21,0.0952380952380952,16.7,23.9,20.3,8,1,0,0,2012,0
"1520",2012-08-30,5,33,0.151515151515152,15.6,28.3,22.5,8,1,0,0,2012,0
"1521",2012-08-31,1,22,0.0454545454545455,20,32.2,26.4,8,1,1,0,2012,0
"1522",2012-09-04,2,52,0.0384615384615385,17.2,22.8,19.3,9,0,0,0,2012,0
"1523",2012-09-05,0,41,0,18.9,27.8,23.1,9,0,0,0,2012,0
"1524",2012-09-06,2,40,0.05,18.3,26.1,21.5,9,0,0,0,2012,0
"1525",2012-09-07,4,36,0.111111111111111,20,27.8,22.8,9,0,0,0,2012,0
"1526",2012-09-10,3,42,0.0714285714285714,13.3,20.6,17.1,9,0,0,0,2012,0
"1527",2012-09-11,2,34,0.0588235294117647,11.7,22.8,16.6,9,0,0,0,2012,0
"1528",2012-09-12,0,35,0,11.7,22.8,17.7,9,0,0,0,2012,0
"1529",2012-09-13,1,26,0.0384615384615385,15.6,27.8,21.1,9,0,0,0,2012,0
"1530",2012-09-14,1,29,0.0344827586206897,16.1,27.2,20.9,9,0,0,0,2012,0
"1531",2012-09-17,3,41,0.0731707317073171,11.7,21.1,16.7,9,0,0,0,2012,0
"1532",2012-09-18,0,32,0,14.4,23.9,19.6,9,0,0,0,2012,0
"1533",2012-09-19,1,33,0.0303030303030303,12.8,22.2,19.4,9,0,0,0,2012,0
"1534",2012-09-20,2,31,0.0645161290322581,10.6,16.7,13.9,9,0,0,0,2012,0
"1535",2012-09-21,3,30,0.1,10.6,17.2,13.7,9,0,0,0,2012,0
"1536",2012-09-22,0,3,0,13.3,19.4,15.9,9,0,0,0,2012,0
"1537",2012-09-23,0,1,0,13.3,21.7,18.4,9,0,0,0,2012,0
"1538",2012-09-24,6,43,0.13953488372093,10.6,19.4,14.8,9,0,0,0,2012,0
"1539",2012-09-25,2,49,0.0408163265306122,9.4,22.8,16.1,9,0,0,0,2012,0
"1540",2012-09-26,2,39,0.0512820512820513,15,23.3,19.1,9,0,0,0,2012,0
"1541",2012-09-27,1,34,0.0294117647058824,12.8,20.6,17.2,9,0,0,0,2012,0
"1542",2012-09-28,4,45,0.0888888888888889,12.2,14.4,13.9,9,0,0,0,2012,0
"1543",2012-10-01,2,37,0.0540540540540541,10,20,14.9,10,0,0,0,2012,0
"1544",2012-10-02,4,42,0.0952380952380952,13.3,21.7,17,10,0,0,0,2012,0
"1545",2012-10-03,3,44,0.0681818181818182,15,17.8,16.2,10,0,0,0,2012,0
"1546",2012-10-04,4,49,0.0816326530612245,15,16.7,15.6,10,0,0,0,2012,0
"1547",2012-10-05,4,41,0.0975609756097561,13.9,24.4,18.4,10,0,0,0,2012,0
"1548",2012-10-08,0,1,0,7.8,13.3,10.7,10,0,0,0,2012,0
"1549",2012-10-09,2,37,0.0540540540540541,11.7,14.4,12.8,10,0,0,0,2012,0
"1550",2012-10-10,1,48,0.0208333333333333,11.1,16.7,14,10,0,0,0,2012,0
"1551",2012-10-11,4,61,0.0655737704918033,7.2,15,11.4,10,0,0,0,2012,0
"1552",2012-10-12,1,59,0.0169491525423729,4.4,12.2,9,10,0,0,0,2012,0
"1553",2012-10-15,2,39,0.0512820512820513,15.6,23.3,18.6,10,0,0,0,2012,0
"1554",2012-10-16,4,50,0.08,7.2,17.2,12.8,10,0,0,0,2012,0
"1555",2012-10-17,3,50,0.06,5.6,13.3,9.2,10,0,0,0,2012,0
"1556",2012-10-18,0,46,0,6.7,15.6,11.6,10,0,0,0,2012,0
"1557",2012-10-19,4,68,0.0588235294117647,11.7,20,15,10,0,0,0,2012,0
"1558",2012-10-22,3,58,0.0517241379310345,11.1,20,15,10,0,0,0,2012,0
