time,temp,tmin,tmax,rhum,snwd,wspd,pres
2016-02-07,0.9,-1.6,6.7,67,,15.8,1020.7
2016-02-08,-1.7,-7.7,3.3,78,,34.2,1010.2
2016-02-09,-5.2,-6.6,-1.6,74,,10.1,1004.9
2016-02-10,-2.0,-6.6,2.2,79,,10.8,1002.3
2016-02-11,-2.4,-11.6,-0.5,55,,27.0,1007.6
2016-02-12,-9.7,-13.2,-4.3,46,,18.7,1018.7
2016-02-13,-6.7,-19.9,-4.3,46,,26.3,1012.8
2016-02-14,-17.7,-22.7,-11.0,38,,27.7,1027.8
2016-02-15,-11.6,-15.5,1.7,54,,10.1,1033.1
2016-02-16,4.3,-0.5,12.2,94,,23.0,1010.4
2016-02-17,5.3,1.1,7.8,60,,17.3,1011.6
2016-02-18,0.4,-4.3,1.7,46,,19.4,1026.6
2016-02-19,-2.4,-6.6,2.8,53,,14.4,1031.4
2016-02-20,6.1,0.6,15.6,66,,22.3,1012.4
2016-02-21,9.8,5.6,12.2,51,,20.2,1010.4
2016-02-22,4.3,-1.0,6.1,56,,13.3,1019.9
2016-02-23,0.3,-3.2,3.9,61,,18.4,1029.9
2016-02-24,3.8,3.3,13.9,98,,19.4,1016.2
2016-02-25,12.1,5.0,16.7,82,,35.6,990.5
2016-02-26,3.5,-3.2,5.0,41,,30.6,1003.9
2016-02-27,-1.9,-6.0,3.9,38,,19.8,1015.3
2016-02-28,5.8,2.2,14.4,47,,23.4,1009.6
2016-02-29,10.1,6.1,17.8,54,,26.3,1002.8
2016-03-01,5.3,1.1,9.4,43,,19.8,1016.8
2016-03-02,6.1,-3.8,11.7,65,,31.0,1003.5
2016-03-03,-2.6,-6.0,1.1,36,,15.5,1021.4
2016-03-04,-1.9,-3.2,-0.5,69,,18.7,1021.2
2016-03-05,-2.1,-4.9,1.1,52,,16.6,1020.8
2016-03-06,1.0,-1.0,5.6,45,,11.2,1024.6
2016-03-07,3.6,-1.0,10.6,57,,18.4,1019.8
2016-03-08,6.4,2.2,8.9,69,,13.7,1020.6
2016-03-09,11.9,4.4,25.0,58,,21.6,1016.5
2016-03-10,16.7,8.3,18.9,67,,15.5,1012.5
2016-03-11,8.9,5.0,10.0,85,,11.2,1017.4
2016-03-12,7.3,2.2,15.6,52,,18.0,1021.1
2016-03-13,12.4,7.2,17.2,38,,15.1,1016.0
2016-03-14,6.0,3.9,7.2,73,,27.4,1024.4
2016-03-15,5.9,5.0,7.2,97,,27.4,1012.2
2016-03-16,6.3,5.0,8.9,89,,13.3,1010.2
2016-03-17,9.5,6.1,17.8,72,,16.9,1007.8
2016-03-18,8.6,1.7,11.1,55,,22.7,1006.0
2016-03-19,2.8,-1.6,7.2,33,,18.4,1017.5
2016-03-20,0.2,-3.2,1.7,52,,16.9,1021.3
2016-03-21,0.8,-2.1,6.7,68,,16.2,1008.6
2016-03-22,4.3,0.6,9.4,42,,24.1,1015.7
2016-03-23,9.3,5.6,17.2,60,,18.7,1014.3
2016-03-24,4.6,2.2,6.1,73,,26.3,1021.7
2016-03-25,3.8,2.8,7.8,96,,10.4,1010.6
2016-03-26,4.7,1.1,6.1,72,,16.6,1025.7
2016-03-27,2.7,1.1,5.6,74,,12.2,1028.8
2016-03-28,4.6,3.3,8.3,90,,18.0,1007.7
2016-03-29,7.5,3.3,10.6,50,,33.1,1005.6
2016-03-30,6.7,1.1,15.0,37,,19.4,1023.0
2016-03-31,12.8,6.1,21.7,54,,36.7,1013.4
2016-04-01,17.3,15.0,20.6,80,,28.8,1002.0
2016-04-02,11.6,5.6,15.0,71,,14.4,999.1
2016-04-03,3.3,-1.6,6.1,62,,25.6,999.8
2016-04-04,-2.2,-4.3,-1.0,70,,18.0,1016.5
2016-04-05,-1.8,-5.5,2.8,46,,20.2,1023.2
2016-04-06,0.7,-3.8,5.6,44,,16.2,1025.3
2016-04-07,9.4,5.6,14.4,84,,26.6,1006.1
2016-04-08,9.6,2.8,11.7,65,,24.1,999.3
2016-04-09,3.9,0.0,7.8,56,,15.8,1008.0
2016-04-10,3.9,-0.5,9.4,34,,19.1,1021.3
2016-04-11,8.9,5.6,15.6,55,,27.0,1021.9
2016-04-12,12.8,6.1,15.6,69,,25.6,1016.4
2016-04-13,7.0,3.3,10.0,54,,16.6,1027.3
2016-04-14,6.1,3.3,9.4,57,,16.9,1028.2
2016-04-15,7.0,3.3,12.2,43,,18.4,1030.1
2016-04-16,8.2,5.0,12.2,49,,21.6,1031.5
2016-04-17,7.8,3.9,12.2,55,,12.2,1028.9
2016-04-18,10.8,5.6,19.4,54,,13.7,1022.5
2016-04-19,8.3,6.7,12.2,69,,13.7,1016.4
2016-04-20,9.4,6.7,10.6,42,,19.8,1022.0
2016-04-21,12.9,6.1,25.0,40,,15.5,1017.5
2016-04-22,18.6,14.4,25.6,52,,12.6,1011.6
2016-04-23,15.3,8.9,17.8,73,,13.3,1009.5
2016-04-24,9.1,5.6,10.0,44,,15.5,1016.2
2016-04-25,9.1,6.7,13.9,64,,7.2,1015.9
2016-04-26,7.3,2.8,10.6,73,,21.6,1010.8
2016-04-27,7.3,2.8,16.7,58,,15.8,1011.1
2016-04-28,9.2,5.0,12.2,37,,16.9,1016.5
2016-04-29,8.4,6.1,10.6,62,,19.8,1020.9
2016-04-30,9.2,5.0,12.8,55,,17.3,1022.9
2016-05-01,9.0,6.1,11.7,61,,11.9,1023.4
2016-05-02,8.1,6.1,10.6,94,,13.0,1015.2
2016-05-03,8.2,7.2,9.4,88,,7.9,1012.6
2016-05-04,8.0,6.1,10.0,86,,20.9,1011.1
2016-05-05,7.1,6.7,8.3,90,,26.3,1007.5
2016-05-06,8.9,7.8,11.7,83,,18.4,1009.9
2016-05-07,8.5,7.8,10.6,95,,13.0,1010.4
2016-05-08,11.1,7.8,17.2,72,,19.1,1003.9
2016-05-09,13.0,7.8,18.9,38,,24.1,1013.5
2016-05-10,13.9,8.3,21.7,35,,15.1,1019.9
2016-05-11,16.2,12.2,20.0,45,,11.9,1019.6
2016-05-12,16.1,12.2,18.9,42,,14.8,1019.5
2016-05-13,15.9,11.1,23.3,75,,14.8,1011.4
2016-05-14,19.0,15.0,25.0,61,,18.4,1004.4
2016-05-15,14.2,7.2,16.1,50,,31.3,1002.7
2016-05-16,9.6,5.6,15.0,39,,30.6,1011.6
2016-05-17,15.2,10.0,21.1,40,,19.8,1018.3
2016-05-18,13.7,9.4,15.0,56,,15.1,1020.1
2016-05-19,12.4,10.0,15.6,68,,10.8,1019.6
2016-05-20,15.4,10.6,21.7,59,,14.4,1021.6
2016-05-21,17.8,11.7,24.4,50,,13.7,1018.7
2016-05-22,14.1,11.1,16.7,77,,10.8,1011.1
2016-05-23,15.7,10.6,22.8,68,,9.4,1012.7
2016-05-24,13.2,11.1,15.0,89,,16.6,1013.4
2016-05-25,17.1,11.7,31.1,66,,12.2,1015.0
2016-05-26,22.5,14.4,26.1,62,,13.0,1017.8
2016-05-27,16.6,14.4,22.8,81,,11.2,1018.4
2016-05-28,24.4,19.4,33.3,61,,13.3,1017.4
2016-05-29,18.2,11.7,25.0,84,,13.7,1021.7
2016-05-30,14.6,11.1,24.4,93,,11.5,1015.2
2016-05-31,24.2,20.0,30.6,55,,18.4,1012.0
2016-06-01,20.4,13.9,22.8,66,,15.5,1020.0
2016-06-02,14.4,13.3,16.7,88,,15.1,1022.6
2016-06-03,15.7,13.9,21.1,86,,13.0,1017.8
2016-06-04,18.4,16.1,21.1,85,,10.4,1014.9
2016-06-05,17.8,15.6,20.0,93,,13.7,1010.2
2016-06-06,22.2,18.3,28.9,63,,16.9,1002.3
2016-06-07,23.6,17.2,30.0,64,,14.8,998.7
2016-06-08,19.2,13.9,23.3,56,,25.2,998.3
2016-06-09,16.2,12.2,20.6,49,,28.4,1004.2
2016-06-10,16.7,12.8,22.2,50,,18.0,1012.3
2016-06-11,15.9,12.2,20.0,78,,11.2,1012.2
2016-06-12,20.2,12.8,26.7,59,,27.7,1001.4
2016-06-13,16.7,12.2,22.8,52,,27.0,1004.6
2016-06-14,19.2,12.8,26.1,46,,19.8,1009.0
2016-06-15,23.2,18.9,29.4,38,,16.2,1010.7
2016-06-16,21.9,16.1,25.0,57,,11.2,1008.7
2016-06-17,19.0,15.0,23.3,58,,13.3,1014.0
2016-06-18,19.0,15.6,22.2,65,,15.8,1023.0
2016-06-19,19.8,13.9,27.8,62,,18.7,1025.8
2016-06-20,21.6,15.6,28.3,63,,20.5,1018.8
2016-06-21,23.0,17.8,30.6,54,,20.9,1007.3
2016-06-22,22.3,17.8,25.6,39,,15.5,1009.2
2016-06-23,20.8,15.6,25.0,54,,14.4,1011.5
2016-06-24,19.6,16.1,22.2,59,,13.7,1017.5
2016-06-25,18.8,15.0,22.8,64,,10.1,1022.5
2016-06-26,20.9,15.0,28.9,57,,15.5,1021.9
2016-06-27,23.1,17.8,30.0,53,,24.5,1017.6
2016-06-28,22.7,20.0,26.1,74,,16.9,1014.9
2016-06-29,23.5,19.4,30.6,76,,13.7,1011.0
2016-06-30,23.0,20.0,27.2,59,,15.8,1014.1
2016-07-01,24.2,20.0,30.0,63,,18.4,1014.6
2016-07-02,22.7,18.3,26.7,55,,20.5,1011.2
2016-07-03,23.0,17.8,28.9,42,,17.6,1016.1
2016-07-04,25.1,18.9,31.1,43,,19.1,1015.2
2016-07-05,21.3,17.8,24.4,84,,8.3,1008.9
2016-07-06,25.8,21.7,34.4,54,,14.4,1009.0
2016-07-07,21.3,16.1,26.1,83,,13.0,1009.5
2016-07-08,17.3,16.1,19.4,85,,16.9,1011.4
2016-07-09,16.4,15.0,18.3,85,,15.5,1012.8
2016-07-10,16.4,15.0,17.8,90,,10.1,1011.7
2016-07-11,18.1,15.0,22.2,76,,11.2,1016.9
2016-07-12,24.0,18.3,31.1,52,,14.4,1017.8
2016-07-13,25.5,18.3,33.3,60,,19.4,1016.5
2016-07-14,24.7,20.6,30.6,75,,23.0,1012.2
2016-07-15,27.4,22.2,35.6,65,,13.7,1009.7
2016-07-16,28.8,23.9,34.4,46,,13.7,1015.0
2016-07-17,24.6,20.0,26.1,75,,11.5,1018.5
2016-07-18,25.6,19.4,35.0,65,,19.1,1015.7
2016-07-19,25.5,20.0,28.9,52,,17.3,1016.0
2016-07-20,23.3,18.3,28.9,40,,16.6,1020.8
2016-07-21,26.2,19.4,32.8,43,,15.5,1018.2
2016-07-22,28.7,22.8,36.7,55,,27.7,1009.7
2016-07-23,28.1,22.2,34.4,58,,17.3,1007.3
2016-07-24,24.9,20.0,32.8,58,,12.6,1013.0
2016-07-25,24.2,19.4,33.3,70,,14.0,1011.6
2016-07-26,28.9,24.4,34.4,49,,20.2,1008.6
2016-07-27,27.1,22.8,30.6,56,,15.5,1012.2
2016-07-28,27.6,22.8,33.3,56,,11.5,1011.3
2016-07-29,24.8,22.2,26.1,83,,13.7,1011.1
2016-07-30,23.8,21.7,26.7,71,,15.5,1015.8
2016-07-31,21.8,20.0,23.3,92,,14.4,1018.8
2016-08-01,21.4,20.6,23.9,88,,14.0,1019.2
2016-08-02,21.1,18.3,23.3,83,,11.2,1020.0
2016-08-03,21.0,16.7,26.1,73,,13.3,1021.4
2016-08-04,23.2,17.8,27.8,60,,18.4,1019.9
2016-08-05,24.1,17.8,31.7,63,,19.4,1014.5
2016-08-06,25.2,21.1,31.7,68,,19.4,1005.9
2016-08-07,26.8,22.2,31.7,45,,15.5,1008.9
2016-08-08,24.6,20.6,27.8,48,,14.8,1015.9
2016-08-09,23.9,21.1,28.9,52,,17.6,1021.6
2016-08-10,23.6,20.0,26.7,82,,18.4,1020.9
2016-08-11,28.6,23.9,35.6,72,,15.8,1015.9
2016-08-12,29.9,25.6,36.7,67,,21.2,1010.2
2016-08-13,23.2,20.0,27.8,87,,16.6,1013.1
2016-08-14,26.7,20.6,35.6,70,,18.4,1011.9
2016-08-15,28.2,22.8,32.2,59,,14.8,1018.8
2016-08-16,23.6,20.6,27.2,77,,15.5,1020.8
2016-08-17,27.1,22.2,29.4,62,,24.1,1012.4
2016-08-18,25.2,20.6,32.2,57,,12.2,1014.1
2016-08-19,25.4,19.4,27.2,68,,15.5,1013.3
2016-08-20,23.1,18.9,30.0,67,,14.8,1014.7
2016-08-21,21.7,18.3,25.6,81,,17.3,1013.1
2016-08-22,22.9,18.3,26.7,65,,22.3,1011.7
2016-08-23,21.4,16.1,27.8,47,,15.1,1023.3
2016-08-24,23.6,18.3,31.1,59,,14.8,1022.6
2016-08-25,25.3,20.0,31.1,65,,22.7,1017.4
2016-08-26,26.6,22.8,32.8,68,,15.5,1014.2
2016-08-27,25.6,20.6,28.3,58,,14.8,1021.0
2016-08-28,22.5,18.9,25.6,72,,17.3,1023.6
2016-08-29,25.0,20.6,32.2,56,,21.6,1018.1
2016-08-30,21.9,17.8,25.0,63,,14.8,1019.4
2016-08-31,23.5,20.0,27.8,71,,19.1,1013.6
2016-09-01,23.6,20.0,24.4,81,,13.0,1010.4
2016-09-02,20.7,17.8,23.9,70,,16.2,1017.1
2016-09-03,18.6,15.6,21.1,75,,10.8,1022.8
2016-09-04,18.6,15.6,22.2,74,,19.8,1024.8
2016-09-05,18.4,15.6,23.3,75,,30.2,1021.5
2016-09-06,18.4,17.2,22.2,96,,22.7,1017.7
2016-09-07,20.4,18.3,24.4,94,,13.7,1017.1
2016-09-08,20.9,18.9,24.4,94,,11.9,1012.1
2016-09-09,26.2,22.8,33.9,68,,14.4,1010.2
2016-09-10,23.9,21.1,25.6,78,,14.0,1016.5
2016-09-11,24.2,17.2,28.3,66,,23.0,1013.2
2016-09-12,19.1,15.0,22.2,57,,14.4,1022.5
2016-09-13,21.3,15.6,28.3,59,,18.4,1020.7
2016-09-14,23.2,16.7,32.2,64,,22.7,1016.3
2016-09-15,17.2,13.9,18.9,65,,16.2,1024.2
2016-09-16,16.8,12.2,21.1,68,,16.9,1026.2
2016-09-17,18.5,12.8,25.6,70,,19.1,1022.8
2016-09-18,22.8,18.9,27.8,79,,20.9,1016.9
2016-09-19,22.2,19.4,23.3,95,,10.1,1017.6
2016-09-20,21.2,19.4,23.9,91,,9.7,1018.9
2016-09-21,23.7,20.6,28.3,54,,13.3,1020.1
2016-09-22,21.7,16.1,26.1,61,,11.5,1020.6
2016-09-23,20.9,13.3,27.8,60,,15.1,1016.1
2016-09-24,15.4,12.2,19.4,60,,16.2,1018.9
2016-09-25,14.3,9.4,18.9,45,,19.8,1019.8
2016-09-26,13.6,8.9,17.8,58,,15.1,1021.1
2016-09-27,17.3,15.0,22.2,82,,8.6,1013.5
2016-09-28,15.0,13.3,16.1,88,,28.4,1022.8
2016-09-29,13.9,12.2,15.6,76,,29.2,1031.0
2016-09-30,14.6,13.3,16.7,80,,28.4,1030.5
2016-10-01,13.8,12.2,15.0,99,,24.1,1024.9
2016-10-02,12.8,11.7,13.9,95,,12.2,1019.6
2016-10-03,15.3,12.8,20.0,86,,13.0,1017.0
2016-10-04,15.2,10.0,17.2,79,,20.2,1026.7
2016-10-05,12.2,8.9,15.6,79,,12.2,1027.7
2016-10-06,13.6,9.4,19.4,75,,7.9,1025.9
2016-10-07,15.6,11.7,20.0,78,,7.6,1025.0
2016-10-08,15.3,11.1,20.0,88,,8.6,1019.8
2016-10-09,15.1,8.9,18.3,97,,20.9,1016.0
2016-10-10,10.4,7.2,15.0,59,,25.2,1020.2
2016-10-11,10.5,6.7,15.0,56,,11.9,1030.4
2016-10-12,12.6,8.9,16.7,75,,12.2,1027.4
2016-10-13,15.6,10.6,22.2,78,,15.5,1018.2
2016-10-14,12.2,7.8,15.6,55,,15.5,1025.1
2016-10-15,9.7,5.6,13.3,68,,13.0,1029.5
2016-10-16,13.4,7.8,21.7,74,,20.9,1019.3
2016-10-17,18.8,16.7,23.9,76,,10.8,1012.0
2016-10-18,16.4,13.9,20.6,92,,13.3,1012.1
2016-10-19,21.9,16.7,27.2,64,,18.7,1013.1
2016-10-20,15.8,13.3,16.7,78,,20.2,1022.4
2016-10-21,16.8,15.0,23.9,97,,13.0,1007.8
2016-10-22,16.1,6.7,18.3,90,,20.9,991.1
2016-10-23,9.8,6.7,14.4,50,,31.7,1002.1
2016-10-24,12.3,7.8,16.1,50,,25.2,1009.6
2016-10-25,7.6,3.9,9.4,48,,23.0,1019.3
2016-10-26,5.4,2.8,9.4,54,,19.8,1027.0
2016-10-27,4.7,1.1,9.4,74,,15.5,1029.7
2016-10-28,8.9,6.7,12.8,92,,30.2,1013.6
2016-10-29,8.3,5.6,13.9,76,,15.8,1015.7
2016-10-30,14.4,7.8,18.3,74,,14.8,1010.8
2016-10-31,8.2,3.3,11.1,65,,19.8,1019.5
2016-11-01,5.8,1.1,10.6,77,,11.5,1028.0
2016-11-02,12.6,7.2,21.1,78,,9.4,1021.9
2016-11-03,13.5,10.6,17.8,91,,12.2,1012.9
2016-11-04,11.3,3.9,13.9,60,,16.9,1017.3
2016-11-05,7.2,1.7,13.9,64,,13.0,1020.3
2016-11-06,9.1,6.1,11.1,72,,18.0,1021.8
2016-11-07,5.8,2.2,8.3,70,,14.8,1029.3
2016-11-08,7.9,3.3,15.0,66,,7.6,1018.7
2016-11-09,11.3,6.7,16.7,64,,11.5,1009.8
2016-11-10,8.2,3.9,11.7,51,,18.0,1011.0
2016-11-11,10.1,3.3,15.6,48,,29.9,1004.5
2016-11-12,4.8,1.1,8.9,43,,21.6,1020.3
2016-11-13,9.3,5.0,15.6,41,,16.9,1015.1
2016-11-14,11.6,3.9,18.9,33,,15.5,1014.6
2016-11-15,10.6,7.8,14.4,75,,18.0,1012.8
2016-11-16,11.6,10.6,12.8,93,,18.4,1005.4
2016-11-17,10.8,7.2,13.9,76,,18.7,1013.1
2016-11-18,10.1,6.1,17.2,71,,14.8,1017.6
2016-11-19,8.9,6.1,10.6,91,,10.8,1012.1
2016-11-20,6.9,0.0,9.4,81,,28.8,993.4
2016-11-21,1.2,-1.0,3.3,61,,29.2,998.0
2016-11-22,2.1,0.0,6.1,51,,27.4,1010.8
2016-11-23,2.9,0.6,7.2,55,,21.6,1021.7
2016-11-24,2.9,0.6,6.7,78,,7.6,1026.6
2016-11-25,5.8,3.9,8.9,96,,7.6,1023.7
2016-11-26,5.6,3.3,8.3,92,,11.2,1018.1
2016-11-27,4.9,2.2,7.8,66,,21.6,1015.7
2016-11-28,3.9,0.6,7.8,58,,13.0,1020.2
2016-11-29,5.8,0.6,14.4,88,,15.5,1018.0
2016-11-30,9.1,5.6,11.1,98,,16.2,1013.6
2016-12-01,10.1,6.1,13.9,74,,25.2,1000.5
2016-12-02,7.2,3.3,10.6,59,,23.0,1007.2
2016-12-03,5.4,1.7,6.7,58,,25.2,1011.8
2016-12-04,2.7,-0.5,5.6,53,,16.2,1021.3
2016-12-05,1.3,-0.5,4.4,82,,12.6,1016.6
2016-12-06,3.8,1.1,6.7,71,,12.2,1018.1
2016-12-07,4.4,2.2,5.6,88,,12.2,1015.0
2016-12-08,3.9,1.1,6.1,73,,17.6,1011.8
2016-12-09,1.2,-3.8,2.8,45,,25.9,1014.9
2016-12-10,-3.6,-6.0,-1.6,46,,19.1,1026.0
2016-12-11,-3.3,-6.6,1.7,54,,11.9,1031.4
2016-12-12,2.5,-1.6,6.7,91,,18.0,1012.4
2016-12-13,3.4,1.7,6.1,57,,16.9,1017.3
2016-12-14,3.1,-2.7,5.6,53,,18.0,1012.7
2016-12-15,-2.7,-9.9,0.0,39,,35.3,1007.6
2016-12-16,-10.8,-15.5,-6.0,36,,22.7,1026.4
2016-12-17,-3.4,-6.0,2.2,90,,11.5,1018.7
2016-12-18,6.9,0.6,13.9,82,,28.1,1011.9
2016-12-19,-2.6,-7.1,0.6,36,,18.4,1037.7
2016-12-20,-4.6,-7.7,1.1,55,,13.3,1031.4
2016-12-21,1.8,-1.6,7.2,52,,18.4,1019.1
2016-12-22,1.8,-0.5,3.9,73,,12.6,1016.8
2016-12-23,3.7,1.7,7.8,60,,17.6,1025.2
2016-12-24,4.4,1.7,7.2,78,,18.7,1020.6
2016-12-25,4.2,-2.7,7.2,55,,19.1,1030.0
2016-12-26,-0.9,-4.3,8.9,63,,16.6,1036.3
2016-12-27,10.5,3.9,14.4,70,,32.0,1008.1
2016-12-28,4.0,0.0,5.6,53,,17.3,1016.1
2016-12-29,1.6,-1.6,6.1,82,,18.4,1009.0
2016-12-30,2.4,-1.0,5.0,63,,28.4,998.9
2016-12-31,-0.3,-3.2,5.6,61,,22.7,1016.0
2017-01-01,4.4,0.6,6.7,65,,22.7,1019.2
2017-01-02,1.7,-2.1,5.0,74,,7.2,1032.7
2017-01-03,5.2,4.4,6.7,94,,29.2,1016.4
2017-01-04,5.9,0.6,8.9,86,,20.2,995.8
2017-01-05,-0.1,-2.7,1.1,48,,23.8,1009.7
2017-01-06,-1.8,-4.3,-0.5,63,,13.0,1017.5
2017-01-07,-5.2,-8.2,-4.3,73,,23.0,1023.1
2017-01-08,-7.8,-10.5,-5.5,57,,21.6,1022.5
2017-01-09,-9.2,-11.6,-6.6,55,,18.0,1037.4
2017-01-10,-5.1,-8.8,3.9,75,,15.1,1035.3
2017-01-11,7.4,3.9,12.8,76,,24.1,1023.3
2017-01-12,10.1,5.0,16.1,88,,23.4,1016.3
2017-01-13,9.2,-3.8,14.4,51,,26.3,1025.8
2017-01-14,-3.4,-7.7,-0.5,42,,15.5,1035.0
2017-01-15,-0.3,-2.7,2.8,54,,14.8,1025.9
2017-01-16,-0.4,-4.9,5.6,49,,15.5,1027.7
2017-01-17,2.9,0.0,5.6,65,,18.4,1022.5
2017-01-18,3.2,0.0,4.4,98,,22.3,1016.3
2017-01-19,2.6,-0.5,7.8,80,,13.0,1015.7
2017-01-20,3.4,1.1,4.4,78,,8.6,1015.5
2017-01-21,6.0,2.8,12.8,82,,11.5,1009.4
2017-01-22,6.6,3.9,8.9,93,,17.6,1010.2
2017-01-23,3.3,1.7,4.4,87,,40.7,1014.6
2017-01-24,3.8,1.7,5.6,96,,39.2,996.9
2017-01-25,3.6,2.2,6.7,74,,25.2,997.7
2017-01-26,5.7,2.8,10.6,75,,21.6,994.0
2017-01-27,4.8,2.2,6.7,52,,28.4,996.7
2017-01-28,2.9,0.0,4.4,50,,24.5,1000.3
2017-01-29,2.2,-1.0,6.1,52,,18.4,1004.7
2017-01-30,0.5,-4.3,2.2,44,,15.8,1007.6
2017-01-31,-3.9,-6.6,-2.1,65,,11.9,1013.1
2017-02-01,0.1,-2.7,6.1,71,,16.2,1011.6
2017-02-02,2.1,-1.6,4.4,47,,21.6,1016.2
2017-02-03,-1.3,-3.8,0.6,43,,18.7,1019.6
2017-02-04,-2.9,-6.0,0.6,44,,21.2,1022.7
2017-02-05,0.1,-3.2,6.7,48,,21.6,1014.1
2017-02-06,2.2,0.0,3.9,37,,22.7,1015.8
2017-02-07,1.4,0.6,3.3,84,,26.6,1016.0
2017-02-08,2.6,-3.8,11.1,80,,14.8,1003.4
2017-02-09,0.2,-11.6,3.9,79,,33.8,1002.8
2017-02-10,-8.6,-11.6,-3.8,45,,20.9,1018.3
2017-02-11,-6.2,-9.3,-1.0,89,,14.4,1017.9
2017-02-12,-3.7,-7.1,1.7,92,,23.4,1015.5
2017-02-13,-0.9,-4.3,1.1,76,,32.0,1000.8
2017-02-14,-2.7,-5.5,1.1,64,,15.5,1010.5
2017-02-15,0.2,-2.7,4.4,91,,11.2,998.3
2017-02-16,0.8,-2.7,1.7,76,,26.3,995.6
2017-02-17,-0.9,-4.9,5.0,48,,22.3,1005.1
2017-02-18,2.4,-3.2,9.4,53,,22.0,1005.5
2017-02-19,9.3,3.9,15.0,54,,17.3,1005.7
2017-02-20,6.8,0.6,8.9,46,,18.0,1020.6
2017-02-21,1.9,-1.0,4.4,59,,14.8,1026.1
2017-02-22,5.9,3.3,13.3,74,,13.0,1014.9
2017-02-23,9.6,3.9,20.0,76,,19.8,1010.0
2017-02-24,13.8,7.8,22.8,80,,19.1,1012.3
2017-02-25,13.9,9.4,20.6,90,,17.6,1006.0
2017-02-26,6.9,0.0,9.4,49,,28.1,1009.7
2017-02-27,4.2,-1.0,12.8,45,,27.0,1025.8
2017-02-28,6.7,3.9,10.6,77,,12.2,1026.5
2017-03-01,11.6,8.9,17.2,90,,23.4,1003.5
2017-03-02,10.0,-0.5,14.4,49,,35.3,999.9
2017-03-03,-0.4,-6.6,2.2,36,,23.4,1019.8
2017-03-04,-6.9,-12.1,-6.0,36,,31.3,1029.2
2017-03-05,-7.8,-12.7,0.0,27,,28.4,1031.4
2017-03-06,-3.8,-8.8,2.8,36,,13.0,1032.3
2017-03-07,2.5,-1.0,8.9,79,,15.5,1026.6
2017-03-08,10.4,6.1,13.9,63,,23.0,1011.3
2017-03-09,8.0,3.3,10.6,38,,28.8,1011.1
2017-03-10,1.2,-4.9,3.3,73,,13.3,1010.5
2017-03-11,-7.3,-12.1,-4.9,45,,31.3,1016.1
2017-03-12,-8.5,-12.7,-2.7,37,,26.6,1022.1
2017-03-13,-5.7,-9.9,1.1,44,,16.9,1029.1
2017-03-14,-0.8,-2.7,3.3,88,,38.2,1006.1
2017-03-15,-3.3,-7.1,-2.1,61,,31.3,995.5
2017-03-16,-3.3,-5.5,1.7,47,,25.9,1008.5
2017-03-17,0.4,-2.7,5.6,38,,15.5,1019.5
2017-03-18,0.1,-4.3,2.2,61,,18.7,1025.9
2017-03-19,1.2,-0.5,3.3,75,,25.9,1022.7
2017-03-20,4.6,0.0,11.7,39,,18.4,1016.0
2017-03-21,7.1,4.4,11.7,38,,14.4,1010.5
2017-03-22,3.1,-7.7,6.1,40,,33.5,1014.2
2017-03-23,-3.8,-7.7,3.3,28,,21.6,1030.6
2017-03-24,1.7,-2.7,8.3,55,,16.9,1026.9
2017-03-25,5.3,1.1,8.3,81,,11.2,1023.5
2017-03-26,2.0,-1.0,5.0,73,,18.4,1032.5
2017-03-27,3.9,2.2,6.7,94,,13.7,1021.1
2017-03-28,3.3,2.2,4.4,96,,10.8,1016.2
2017-03-29,4.7,2.8,8.3,76,,21.6,1016.8
2017-03-30,4.2,1.1,8.9,54,,16.9,1021.6
2017-03-31,2.9,0.6,4.4,86,,20.2,1020.6
2017-04-01,1.8,0.6,3.3,95,,31.7,1011.7
2017-04-02,4.8,0.6,13.9,65,,15.1,1016.3
2017-04-03,8.2,3.3,12.8,52,,14.4,1017.7
2017-04-04,5.3,3.3,6.1,92,,26.6,1010.1
2017-04-05,4.2,2.8,5.0,92,,13.3,1013.4
2017-04-06,3.8,2.8,11.7,96,,23.0,1008.2
2017-04-07,9.1,5.0,12.2,73,,27.0,991.8
2017-04-08,6.2,3.3,9.4,52,,25.9,1003.8
2017-04-09,10.3,4.4,18.9,40,,15.5,1017.3
2017-04-10,15.0,6.7,24.4,43,,19.8,1019.8
2017-04-11,17.7,11.1,28.9,54,,18.0,1017.9
2017-04-12,12.8,8.9,15.6,77,,12.6,1020.0
2017-04-13,11.7,7.2,15.0,48,,18.0,1024.8
2017-04-14,10.7,6.7,15.6,45,,15.1,1028.1
2017-04-15,12.4,5.6,21.1,52,,25.6,1024.6
2017-04-16,20.7,13.9,30.0,54,,28.4,1009.0
2017-04-17,20.9,9.4,23.9,50,,23.0,1010.8
2017-04-18,9.7,3.9,10.6,67,,21.6,1028.9
2017-04-19,7.0,3.9,13.3,67,,20.2,1031.6
2017-04-20,8.8,6.7,12.8,89,,16.2,1021.0
2017-04-21,7.1,6.7,7.2,99,,23.0,1018.3
2017-04-22,6.6,6.1,7.2,96,,14.4,1014.4
2017-04-23,8.6,5.0,14.4,71,,19.1,1017.4
2017-04-24,11.8,7.2,17.8,62,,13.7,1020.8
2017-04-25,9.3,7.2,10.0,92,,25.6,1023.3
2017-04-26,10.1,7.2,13.3,100,,16.2,1012.0
